threshold,fpr,tpr
0.39950532,0.74088000,0.85656000
0.39947179,0.74096000,0.85656000
0.39946088,0.74104000,0.85664000
0.39946619,0.74104000,0.85656000
0.39945877,0.74112000,0.85664000
0.39941949,0.74120000,0.85672000
0.39944166,0.74120000,0.85664000
0.39937165,0.74128000,0.85672000
0.39931458,0.74136000,0.85672000
0.39927295,0.74144000,0.85672000
0.39926726,0.74152000,0.85672000
0.39923275,0.74160000,0.85680000
0.39926118,0.74160000,0.85672000
0.39921367,0.74168000,0.85680000
0.39919412,0.74168000,0.85688000
0.39914832,0.74176000,0.85696000
0.39918637,0.74176000,0.85688000
0.39913961,0.74184000,0.85696000
0.39912835,0.74192000,0.85696000
0.39907554,0.74200000,0.85696000
0.39902362,0.74208000,0.85696000
0.39901677,0.74208000,0.85704000
0.39901632,0.74216000,0.85704000
0.39901465,0.74224000,0.85704000
0.39897597,0.74232000,0.85704000
0.39893791,0.74240000,0.85712000
0.39897189,0.74240000,0.85704000
0.39891446,0.74248000,0.85712000
0.39884737,0.74248000,0.85720000
0.39881983,0.74256000,0.85720000
0.39880097,0.74256000,0.85736000
0.39881828,0.74256000,0.85728000
0.39874381,0.74264000,0.85744000
0.39873260,0.74264000,0.85752000
0.39878780,0.74264000,0.85736000
0.39872706,0.74272000,0.85752000
0.39869067,0.74272000,0.85760000
0.39865747,0.74280000,0.85760000
0.39863423,0.74296000,0.85760000
0.39859307,0.74304000,0.85760000
0.39857289,0.74312000,0.85760000
0.39854065,0.74320000,0.85760000
0.39853922,0.74328000,0.85760000
0.39850408,0.74336000,0.85760000
0.39850017,0.74336000,0.85768000
0.39843237,0.74344000,0.85776000
0.39848551,0.74344000,0.85768000
0.39842618,0.74352000,0.85776000
0.39841640,0.74360000,0.85776000
0.39841467,0.74368000,0.85784000
0.39841479,0.74368000,0.85776000
0.39841142,0.74376000,0.85784000
0.39840591,0.74384000,0.85792000
0.39841133,0.74384000,0.85784000
0.39840353,0.74384000,0.85800000
0.39840028,0.74384000,0.85808000
0.39839643,0.74392000,0.85808000
0.39839497,0.74400000,0.85808000
0.39838916,0.74400000,0.85816000
0.39837953,0.74408000,0.85816000
0.39836055,0.74408000,0.85824000
0.39831701,0.74416000,0.85824000
0.39830369,0.74424000,0.85824000
0.39830229,0.74432000,0.85824000
0.39828846,0.74440000,0.85832000
0.39828581,0.74440000,0.85840000
0.39828882,0.74440000,0.85824000
0.39825103,0.74448000,0.85840000
0.39824149,0.74448000,0.85848000
0.39823362,0.74448000,0.85856000
0.39822501,0.74464000,0.85856000
0.39818826,0.74464000,0.85864000
0.39813179,0.74472000,0.85872000
0.39813066,0.74472000,0.85880000
0.39815930,0.74472000,0.85864000
0.39812165,0.74480000,0.85880000
0.39810529,0.74488000,0.85888000
0.39811718,0.74488000,0.85880000
0.39809242,0.74488000,0.85896000
0.39806619,0.74496000,0.85904000
0.39808771,0.74496000,0.85896000
0.39803115,0.74504000,0.85904000
0.39798409,0.74504000,0.85912000
0.39797893,0.74512000,0.85920000
0.39798400,0.74512000,0.85912000
0.39783946,0.74520000,0.85920000
0.39781463,0.74528000,0.85920000
0.39777541,0.74536000,0.85928000
0.39778283,0.74536000,0.85920000
0.39776671,0.74536000,0.85936000
0.39767340,0.74544000,0.85936000
0.39765289,0.74552000,0.85936000
0.39764118,0.74560000,0.85936000
0.39756551,0.74568000,0.85936000
0.39753321,0.74576000,0.85936000
0.39741260,0.74584000,0.85952000
0.39745331,0.74584000,0.85944000
0.39749286,0.74584000,0.85936000
0.39741144,0.74592000,0.85952000
0.39740321,0.74592000,0.85960000
0.39739424,0.74600000,0.85968000
0.39738813,0.74600000,0.85976000
0.39739996,0.74600000,0.85960000
0.39737427,0.74608000,0.85976000
0.39736488,0.74616000,0.85976000
0.39733911,0.74624000,0.85976000
0.39728659,0.74632000,0.85976000
0.39723158,0.74640000,0.85976000
0.39720643,0.74640000,0.85984000
0.39717156,0.74648000,0.85984000
0.39713022,0.74656000,0.85984000
0.39711311,0.74664000,0.85992000
0.39711627,0.74664000,0.85984000
0.39699337,0.74672000,0.85992000
0.39698473,0.74680000,0.85992000
0.39697412,0.74688000,0.85992000
0.39696249,0.74696000,0.86000000
0.39696833,0.74696000,0.85992000
0.39695904,0.74704000,0.86000000
0.39692995,0.74712000,0.86000000
0.39691117,0.74720000,0.86000000
0.39690760,0.74728000,0.86000000
0.39686084,0.74728000,0.86016000
0.39688119,0.74728000,0.86008000
0.39682209,0.74736000,0.86024000
0.39684403,0.74736000,0.86016000
0.39680418,0.74744000,0.86024000
0.39680347,0.74752000,0.86024000
0.39674959,0.74760000,0.86040000
0.39676714,0.74760000,0.86032000
0.39678040,0.74760000,0.86024000
0.39674544,0.74768000,0.86040000
0.39667752,0.74776000,0.86048000
0.39672297,0.74776000,0.86040000
0.39667487,0.74784000,0.86048000
0.39666769,0.74792000,0.86048000
0.39664918,0.74800000,0.86056000
0.39666730,0.74800000,0.86048000
0.39663452,0.74800000,0.86064000
0.39661339,0.74808000,0.86072000
0.39662066,0.74808000,0.86064000
0.39660379,0.74816000,0.86072000
0.39655426,0.74824000,0.86072000
0.39654911,0.74832000,0.86072000
0.39654058,0.74832000,0.86080000
0.39651385,0.74840000,0.86080000
0.39650279,0.74848000,0.86080000
0.39642105,0.74856000,0.86088000
0.39646223,0.74856000,0.86080000
0.39641353,0.74864000,0.86088000
0.39634213,0.74872000,0.86088000
0.39624515,0.74880000,0.86120000
0.39628890,0.74880000,0.86096000
0.39618465,0.74880000,0.86136000
0.39633980,0.74880000,0.86088000
0.39628461,0.74880000,0.86112000
0.39620271,0.74880000,0.86128000
0.39628533,0.74880000,0.86104000
0.39617684,0.74888000,0.86136000
0.39615721,0.74896000,0.86136000
0.39614365,0.74904000,0.86136000
0.39613983,0.74912000,0.86136000
0.39613160,0.74912000,0.86144000
0.39612892,0.74920000,0.86144000
0.39612493,0.74920000,0.86152000
0.39607352,0.74928000,0.86160000
0.39607698,0.74928000,0.86152000
0.39606324,0.74928000,0.86168000
0.39603382,0.74936000,0.86168000
0.39601925,0.74936000,0.86176000
0.39601761,0.74944000,0.86176000
0.39599982,0.74944000,0.86184000
0.39598185,0.74952000,0.86192000
0.39598411,0.74952000,0.86184000
0.39592019,0.74960000,0.86200000
0.39595318,0.74960000,0.86192000
0.39591286,0.74960000,0.86208000
0.39587399,0.74968000,0.86208000
0.39579937,0.74976000,0.86208000
0.39579377,0.74984000,0.86208000
0.39575082,0.74992000,0.86208000
0.39573133,0.75000000,0.86208000
0.39572826,0.75008000,0.86208000
0.39568347,0.75008000,0.86216000
0.39567891,0.75016000,0.86216000
0.39567405,0.75016000,0.86224000
0.39561433,0.75016000,0.86232000
0.39559492,0.75024000,0.86232000
0.39558792,0.75032000,0.86232000
0.39555696,0.75032000,0.86240000
0.39555517,0.75032000,0.86248000
0.39555094,0.75032000,0.86256000
0.39551887,0.75040000,0.86256000
0.39548770,0.75048000,0.86256000
0.39547426,0.75056000,0.86256000
0.39544165,0.75064000,0.86256000
0.39540982,0.75064000,0.86264000
0.39539424,0.75072000,0.86264000
0.39538768,0.75080000,0.86264000
0.39537856,0.75088000,0.86264000
0.39537513,0.75096000,0.86264000
0.39534265,0.75104000,0.86264000
0.39530963,0.75112000,0.86264000
0.39525479,0.75120000,0.86272000
0.39524063,0.75120000,0.86280000
0.39530039,0.75120000,0.86264000
0.39523941,0.75128000,0.86280000
0.39519802,0.75128000,0.86288000
0.39518842,0.75128000,0.86304000
0.39517048,0.75128000,0.86320000
0.39518115,0.75128000,0.86312000
0.39519030,0.75128000,0.86296000
0.39517018,0.75136000,0.86320000
0.39516744,0.75136000,0.86328000
0.39516303,0.75144000,0.86328000
0.39514717,0.75144000,0.86336000
0.39511994,0.75144000,0.86344000
0.39509463,0.75152000,0.86352000
0.39507684,0.75152000,0.86360000
0.39505601,0.75152000,0.86368000
0.39510831,0.75152000,0.86344000
0.39503872,0.75168000,0.86368000
0.39503235,0.75176000,0.86368000
0.39500263,0.75176000,0.86376000
0.39499903,0.75184000,0.86376000
0.39498654,0.75192000,0.86376000
0.39488521,0.75200000,0.86384000
0.39495793,0.75200000,0.86376000
0.39484632,0.75208000,0.86384000
0.39478886,0.75208000,0.86408000
0.39481741,0.75208000,0.86400000
0.39483440,0.75208000,0.86392000
0.39478031,0.75208000,0.86416000
0.39477578,0.75216000,0.86416000
0.39475831,0.75224000,0.86416000
0.39473960,0.75232000,0.86416000
0.39471033,0.75240000,0.86424000
0.39473310,0.75240000,0.86416000
0.39466646,0.75248000,0.86440000
0.39467540,0.75248000,0.86432000
0.39467615,0.75248000,0.86424000
0.39464584,0.75256000,0.86456000
0.39465958,0.75256000,0.86448000
0.39466241,0.75256000,0.86440000
0.39456069,0.75264000,0.86456000
0.39455548,0.75272000,0.86456000
0.39450896,0.75280000,0.86456000
0.39447525,0.75280000,0.86464000
0.39442539,0.75288000,0.86464000
0.39436072,0.75296000,0.86472000
0.39439404,0.75296000,0.86464000
0.39435720,0.75304000,0.86472000
0.39435157,0.75312000,0.86472000
0.39432967,0.75320000,0.86472000
0.39432788,0.75328000,0.86472000
0.39430618,0.75336000,0.86472000
0.39428836,0.75336000,0.86480000
0.39426184,0.75344000,0.86480000
0.39425427,0.75352000,0.86480000
0.39424235,0.75360000,0.86480000
0.39419660,0.75368000,0.86480000
0.39414987,0.75376000,0.86480000
0.39411527,0.75384000,0.86480000
0.39411128,0.75384000,0.86488000
0.39409801,0.75392000,0.86488000
0.39409438,0.75400000,0.86488000
0.39404914,0.75408000,0.86488000
0.39399514,0.75424000,0.86488000
0.39386559,0.75432000,0.86488000
0.39379629,0.75432000,0.86504000
0.39379683,0.75432000,0.86496000
0.39379543,0.75440000,0.86504000
0.39371261,0.75440000,0.86512000
0.39368373,0.75448000,0.86512000
0.39367595,0.75456000,0.86512000
0.39366370,0.75456000,0.86520000
0.39362499,0.75464000,0.86528000
0.39365730,0.75464000,0.86520000
0.39361906,0.75472000,0.86528000
0.39357832,0.75472000,0.86544000
0.39358738,0.75472000,0.86536000
0.39349744,0.75480000,0.86568000
0.39349940,0.75480000,0.86560000
0.39356986,0.75480000,0.86544000
0.39353237,0.75480000,0.86552000
0.39341092,0.75488000,0.86576000
0.39345586,0.75488000,0.86568000
0.39338559,0.75496000,0.86584000
0.39338523,0.75496000,0.86592000
0.39340273,0.75496000,0.86576000
0.39338461,0.75504000,0.86592000
0.39336568,0.75512000,0.86592000
0.39335448,0.75520000,0.86592000
0.39331296,0.75528000,0.86592000
0.39328447,0.75536000,0.86592000
0.39327702,0.75544000,0.86592000
0.39327317,0.75552000,0.86592000
0.39327043,0.75552000,0.86608000
0.39326784,0.75560000,0.86608000
0.39319840,0.75568000,0.86616000
0.39326158,0.75568000,0.86608000
0.39315692,0.75576000,0.86624000
0.39318395,0.75576000,0.86616000
0.39314842,0.75584000,0.86632000
0.39315146,0.75584000,0.86624000
0.39312097,0.75584000,0.86640000
0.39305845,0.75592000,0.86640000
0.39305541,0.75600000,0.86640000
0.39304703,0.75608000,0.86640000
0.39303041,0.75616000,0.86640000
0.39302862,0.75616000,0.86648000
0.39302021,0.75624000,0.86648000
0.39301589,0.75632000,0.86648000
0.39294600,0.75632000,0.86656000
0.39290270,0.75632000,0.86664000
0.39289889,0.75632000,0.86672000
0.39289755,0.75632000,0.86680000
0.39285451,0.75640000,0.86680000
0.39281723,0.75640000,0.86696000
0.39283448,0.75640000,0.86688000
0.39280373,0.75648000,0.86696000
0.39279872,0.75656000,0.86696000
0.39279222,0.75664000,0.86696000
0.39278209,0.75672000,0.86704000
0.39279160,0.75672000,0.86696000
0.39277977,0.75680000,0.86704000
0.39277026,0.75688000,0.86704000
0.39276835,0.75688000,0.86712000
0.39274895,0.75688000,0.86720000
0.39270949,0.75696000,0.86720000
0.39270550,0.75704000,0.86720000
0.39265785,0.75712000,0.86736000
0.39251956,0.75712000,0.86776000
0.39257804,0.75712000,0.86768000
0.39244533,0.75712000,0.86784000
0.39264461,0.75712000,0.86760000
0.39264759,0.75712000,0.86752000
0.39267707,0.75712000,0.86728000
0.39269194,0.75712000,0.86720000
0.39265341,0.75712000,0.86744000
0.39244282,0.75728000,0.86784000
0.39238164,0.75736000,0.86792000
0.39244273,0.75736000,0.86784000
0.39229602,0.75744000,0.86800000
0.39231959,0.75744000,0.86792000
0.39228356,0.75752000,0.86800000
0.39224398,0.75760000,0.86808000
0.39227268,0.75760000,0.86800000
0.39221892,0.75768000,0.86808000
0.39221418,0.75776000,0.86808000
0.39218330,0.75784000,0.86808000
0.39216089,0.75792000,0.86808000
0.39215481,0.75800000,0.86808000
0.39213267,0.75808000,0.86808000
0.39210793,0.75816000,0.86808000
0.39208674,0.75816000,0.86816000
0.39207521,0.75824000,0.86816000
0.39206949,0.75832000,0.86816000
0.39203393,0.75832000,0.86824000
0.39200532,0.75832000,0.86832000
0.39200419,0.75840000,0.86832000
0.39199653,0.75856000,0.86832000
0.39196616,0.75856000,0.86840000
0.39190367,0.75864000,0.86840000
0.39181790,0.75872000,0.86840000
0.39181548,0.75880000,0.86840000
0.39181277,0.75888000,0.86840000
0.39177406,0.75896000,0.86848000
0.39179835,0.75896000,0.86840000
0.39175352,0.75904000,0.86848000
0.39169633,0.75904000,0.86864000
0.39169681,0.75904000,0.86856000
0.39169335,0.75912000,0.86864000
0.39167428,0.75920000,0.86864000
0.39153123,0.75928000,0.86880000
0.39160007,0.75928000,0.86864000
0.39158094,0.75928000,0.86872000
0.39151841,0.75936000,0.86880000
0.39150849,0.75944000,0.86880000
0.39147520,0.75952000,0.86880000
0.39145988,0.75952000,0.86888000
0.39144096,0.75960000,0.86888000
0.39143372,0.75968000,0.86888000
0.39142796,0.75976000,0.86896000
0.39143080,0.75976000,0.86888000
0.39141628,0.75984000,0.86896000
0.39141500,0.75992000,0.86896000
0.39140543,0.76000000,0.86896000
0.39139631,0.76008000,0.86896000
0.39137134,0.76016000,0.86904000
0.39137411,0.76016000,0.86896000
0.39134607,0.76024000,0.86912000
0.39135233,0.76024000,0.86904000
0.39132702,0.76032000,0.86912000
0.39122167,0.76040000,0.86912000
0.39120796,0.76048000,0.86912000
0.39120474,0.76048000,0.86920000
0.39119160,0.76056000,0.86920000
0.39117992,0.76064000,0.86920000
0.39113390,0.76072000,0.86928000
0.39115775,0.76072000,0.86920000
0.39110544,0.76080000,0.86936000
0.39112273,0.76080000,0.86928000
0.39106402,0.76088000,0.86944000
0.39108393,0.76088000,0.86936000
0.39105937,0.76096000,0.86944000
0.39105776,0.76104000,0.86944000
0.39104909,0.76112000,0.86944000
0.39104494,0.76120000,0.86944000
0.39104337,0.76128000,0.86944000
0.39100248,0.76136000,0.86944000
0.39095458,0.76144000,0.86944000
0.39082885,0.76144000,0.86960000
0.39087030,0.76144000,0.86952000
0.39081368,0.76152000,0.86960000
0.39076725,0.76160000,0.86968000
0.39076388,0.76160000,0.86976000
0.39079705,0.76160000,0.86960000
0.39074317,0.76168000,0.86976000
0.39073405,0.76168000,0.86984000
0.39073187,0.76176000,0.86984000
0.39072996,0.76184000,0.86984000
0.39072606,0.76192000,0.86984000
0.39065912,0.76200000,0.87000000
0.39069682,0.76200000,0.86984000
0.39069277,0.76200000,0.86992000
0.39062226,0.76208000,0.87000000
0.39051524,0.76216000,0.87024000
0.39060429,0.76216000,0.87008000
0.39055392,0.76216000,0.87016000
0.39060634,0.76216000,0.87000000
0.39046797,0.76224000,0.87032000
0.39051074,0.76224000,0.87024000
0.39046443,0.76224000,0.87040000
0.39043549,0.76232000,0.87040000
0.39041582,0.76240000,0.87040000
0.39041024,0.76240000,0.87048000
0.39037716,0.76248000,0.87048000
0.39037043,0.76248000,0.87056000
0.39032793,0.76256000,0.87080000
0.39034057,0.76256000,0.87064000
0.39033353,0.76256000,0.87072000
0.39020479,0.76256000,0.87096000
0.39036909,0.76256000,0.87056000
0.39030844,0.76256000,0.87088000
0.39017907,0.76264000,0.87096000
0.39012709,0.76272000,0.87104000
0.39013013,0.76272000,0.87096000
0.39011496,0.76280000,0.87104000
0.39010635,0.76288000,0.87104000
0.38999385,0.76296000,0.87136000
0.39003521,0.76296000,0.87112000
0.39001840,0.76296000,0.87128000
0.39002159,0.76296000,0.87120000
0.39009342,0.76296000,0.87104000
0.38997808,0.76304000,0.87136000
0.38996539,0.76312000,0.87136000
0.38993105,0.76320000,0.87144000
0.38994095,0.76320000,0.87136000
0.38986936,0.76320000,0.87152000
0.38984609,0.76328000,0.87160000
0.38985255,0.76328000,0.87152000
0.38975045,0.76336000,0.87168000
0.38980615,0.76336000,0.87160000
0.38972893,0.76344000,0.87168000
0.38972229,0.76352000,0.87168000
0.38972196,0.76360000,0.87168000
0.38969865,0.76368000,0.87176000
0.38971481,0.76368000,0.87168000
0.38966542,0.76376000,0.87176000
0.38960755,0.76384000,0.87184000
0.38965940,0.76384000,0.87176000
0.38958281,0.76392000,0.87192000
0.38958484,0.76392000,0.87184000
0.38955891,0.76400000,0.87192000
0.38954473,0.76408000,0.87192000
0.38951990,0.76416000,0.87192000
0.38951364,0.76424000,0.87192000
0.38949552,0.76432000,0.87192000
0.38949403,0.76440000,0.87192000
0.38948062,0.76440000,0.87208000
0.38944024,0.76448000,0.87216000
0.38946411,0.76448000,0.87208000
0.38943297,0.76456000,0.87216000
0.38941637,0.76472000,0.87216000
0.38937587,0.76480000,0.87216000
0.38931820,0.76488000,0.87216000
0.38931811,0.76488000,0.87224000
0.38931450,0.76488000,0.87232000
0.38930556,0.76496000,0.87232000
0.38925761,0.76504000,0.87240000
0.38927427,0.76504000,0.87232000
0.38923639,0.76512000,0.87248000
0.38924551,0.76512000,0.87240000
0.38922089,0.76520000,0.87248000
0.38916352,0.76520000,0.87256000
0.38916028,0.76528000,0.87256000
0.38914755,0.76528000,0.87264000
0.38911381,0.76536000,0.87264000
0.38910425,0.76536000,0.87272000
0.38909060,0.76536000,0.87280000
0.38907537,0.76544000,0.87288000
0.38908142,0.76544000,0.87280000
0.38907528,0.76552000,0.87288000
0.38907111,0.76560000,0.87288000
0.38902801,0.76568000,0.87312000
0.38902137,0.76568000,0.87320000
0.38906619,0.76568000,0.87296000
0.38907030,0.76568000,0.87288000
0.38902867,0.76568000,0.87304000
0.38897368,0.76576000,0.87328000
0.38896042,0.76576000,0.87336000
0.38900688,0.76576000,0.87320000
0.38894343,0.76584000,0.87336000
0.38889882,0.76584000,0.87344000
0.38888875,0.76592000,0.87344000
0.38888553,0.76600000,0.87344000
0.38888410,0.76600000,0.87352000
0.38886523,0.76608000,0.87352000
0.38883033,0.76624000,0.87360000
0.38883391,0.76624000,0.87352000
0.38880149,0.76632000,0.87360000
0.38879097,0.76640000,0.87360000
0.38878116,0.76648000,0.87360000
0.38877696,0.76656000,0.87360000
0.38872823,0.76664000,0.87360000
0.38870662,0.76672000,0.87376000
0.38871846,0.76672000,0.87360000
0.38863051,0.76672000,0.87384000
0.38871515,0.76672000,0.87368000
0.38861012,0.76680000,0.87384000
0.38860545,0.76680000,0.87392000
0.38859391,0.76688000,0.87392000
0.38859269,0.76696000,0.87392000
0.38855049,0.76704000,0.87400000
0.38856634,0.76704000,0.87392000
0.38854605,0.76712000,0.87400000
0.38853413,0.76720000,0.87400000
0.38852912,0.76720000,0.87408000
0.38851985,0.76728000,0.87408000
0.38847953,0.76736000,0.87408000
0.38836730,0.76736000,0.87416000
0.38833588,0.76744000,0.87416000
0.38832062,0.76752000,0.87416000
0.38827798,0.76752000,0.87424000
0.38827333,0.76760000,0.87424000
0.38826227,0.76760000,0.87432000
